sigma12,sigma21,scenario
0.5262297728280635,0.49683239097783166,Symmetric Protection
0.4925830387076132,0.5260169993488897,Symmetric Protection
0.5125034150607858,0.5060701636100241,Symmetric Protection
0.5330908318522378,0.4727240938808047,Symmetric Protection
0.5249911828553876,0.4899080977320996,Symmetric Protection
0.5142368259564524,0.5023216552492735,Symmetric Protection
0.4748194023846944,0.5370415031476545,Symmetric Protection
0.5048584137715124,0.5561757167889978,Symmetric Protection
0.4825296592974556,0.5666841623553218,Symmetric Protection
0.49632495098654617,0.5216581387376719,Symmetric Protection
0.4892984483807756,0.542809617040986,Symmetric Protection
0.5071046086556783,0.5092861102866117,Symmetric Protection
0.5635195173371796,0.47212068507979416,Symmetric Protection
0.5078246787306107,0.512464187843727,Symmetric Protection
0.5497423638097378,0.4878947989266057,Symmetric Protection
0.5203455503933687,0.4868553788144231,Symmetric Protection
0.5412497548410717,0.49014886387410156,Symmetric Protection
0.5495293870673831,0.486732866327123,Symmetric Protection
0.5432902544083122,0.4897918141733213,Symmetric Protection
0.554333409953052,0.5065710856264433,Symmetric Protection
0.512294516399693,0.5437774343133401,Symmetric Protection
0.5117335422821987,0.538006006245709,Symmetric Protection
0.5208844537446563,0.5182344967718785,Symmetric Protection
0.520632709840273,0.5231660508007909,Symmetric Protection
0.5828260573434497,0.4697855227656823,Symmetric Protection
0.5389223546735521,0.46626065149591883,Symmetric Protection
0.5950403047114915,0.45723056724323174,Symmetric Protection
0.5695310994989163,0.4545883468722991,Symmetric Protection
0.5842262137688117,0.43757948204817915,Symmetric Protection
0.5523301782773822,0.4538781698373252,Symmetric Protection
0.5306245144132216,0.4710351324955312,Symmetric Protection
0.5103623390740905,0.49471710008178993,Symmetric Protection
0.5189194385033746,0.486875737138148,Symmetric Protection
0.5065688638395002,0.509555291702049,Symmetric Protection
0.5258370862367908,0.4933524272052125,Symmetric Protection
0.5858269900378541,0.46689034596472073,Symmetric Protection
0.5622051622913647,0.4708652069341476,Symmetric Protection
0.459889874261662,0.5814295162870575,Symmetric Protection
0.5288299216432176,0.5100879981714799,Symmetric Protection
0.541597598599956,0.4923755463283142,Symmetric Protection
0.5497519721979713,0.4724702845140936,Symmetric Protection
0.5281539069630251,0.5058928276422461,Symmetric Protection
0.5072035392652344,0.5025164271599853,Symmetric Protection
0.5251997358061928,0.4895907055394821,Symmetric Protection
0.5209082421543542,0.5080980153090391,Symmetric Protection
0.531016347980124,0.5104112034910472,Symmetric Protection
0.510280924857445,0.5287268965455669,Symmetric Protection
0.5097900435291745,0.5183316132452042,Symmetric Protection
0.5047151858442276,0.49742076063033325,Symmetric Protection
0.5322989510006999,0.48774223305165754,Symmetric Protection
0.5512123647390725,0.5055033961263207,Symmetric Protection
0.5428139268541164,0.48591180894358654,Symmetric Protection
0.5250721623008321,0.5113496288839839,Symmetric Protection
0.5325916503913763,0.5255558090202457,Symmetric Protection
0.5403907930956855,0.4805988404192806,Symmetric Protection
0.5546653627656567,0.4748799481226552,Symmetric Protection
0.5476989822826759,0.46283822462042346,Symmetric Protection
0.5246739813233234,0.47565710564003105,Symmetric Protection
0.5350210327087627,0.47609640319678875,Symmetric Protection
0.5748591146259145,0.44834079522444814,Symmetric Protection
0.5284744466848087,0.49157016597428266,Symmetric Protection
0.514356492313961,0.5230649594832351,Symmetric Protection
0.5587941777249958,0.4843053897773366,Symmetric Protection
0.49792978455351167,0.5340131597028286,Symmetric Protection
0.5106759887836214,0.5242915780144495,Symmetric Protection
0.5206362857190328,0.49858417510679975,Symmetric Protection
0.5194851119955183,0.4976599628223341,Symmetric Protection
0.5486300701988704,0.5067713588162497,Symmetric Protection
0.5063505905031344,0.5014034934915436,Symmetric Protection
0.500918355405291,0.519555803366593,Symmetric Protection
0.5576235373436504,0.49034010218270957,Symmetric Protection
0.5371745211454906,0.4736775615785575,Symmetric Protection
0.5531815276861541,0.46979363307762684,Symmetric Protection
0.5788591334790009,0.46921034103864573,Symmetric Protection
0.5368428038622431,0.48763331164860335,Symmetric Protection
0.526104585904794,0.4854708058396208,Symmetric Protection
0.5363605744503602,0.48915140845842237,Symmetric Protection
0.5074497099344889,0.5085232729045505,Symmetric Protection
0.49938995252057977,0.5100249343023834,Symmetric Protection
0.5393239881931133,0.467549451021776,Symmetric Protection
0.5714007968331332,0.4631096247329477,Symmetric Protection
0.5491246680097367,0.4853028386066388,Symmetric Protection
0.5491246680097367,0.4853028386066388,Symmetric Protection
0.5083249996520715,0.5252710032798957,Symmetric Protection
0.5268334713132035,0.5129759739957362,Symmetric Protection
0.4910928737333952,0.5284796045341964,Symmetric Protection
0.4950374521919974,0.5466790824603798,Symmetric Protection
0.4862033262308341,0.5312788202695607,Symmetric Protection
0.49140584242127033,0.5315077459969653,Symmetric Protection
0.49257983368619807,0.5367495492078798,Symmetric Protection
0.49930881817857586,0.5209701446792904,Symmetric Protection
0.49372393049294905,0.5534541737949552,Symmetric Protection
0.4900546538353031,0.5172378997006098,Symmetric Protection
0.5597337509848486,0.4604965518067112,Symmetric Protection
0.5624979500951033,0.47017461701822105,Symmetric Protection
0.5671344617131603,0.45588848962541445,Symmetric Protection
0.5323964520653344,0.4975769011131199,Symmetric Protection
0.5592048794910638,0.48819673420090715,Symmetric Protection
0.5022875881205245,0.5208098763860215,Symmetric Protection
0.5080231054017872,0.5009929918110687,Symmetric Protection
0.5192042242507877,0.4929928880116393,Symmetric Protection
0.5085591868033336,0.48660130551505887,Symmetric Protection
0.5489919125741747,0.4862605766968864,Symmetric Protection
0.5592575946150986,0.47466135471579257,Symmetric Protection
0.5626509001242912,0.4865680318247266,Symmetric Protection
0.5672766280016975,0.4787403725469766,Symmetric Protection
0.5077749474985801,0.5202577888206286,Symmetric Protection
0.5236077637058085,0.511770126277164,Symmetric Protection
0.5164894910267568,0.5162262709635539,Symmetric Protection
0.48672350492165795,0.5206939946487099,Symmetric Protection
0.5358817612301912,0.511351305108418,Symmetric Protection
0.4997761962494286,0.4941552512044988,Symmetric Protection
0.5109671891072786,0.49508481590379305,Symmetric Protection
0.5178473294036517,0.49583782915735264,Symmetric Protection
0.5281327972413377,0.5045940771591693,Symmetric Protection
0.5211179505266645,0.4930220836862661,Symmetric Protection
0.5558968153098754,0.4719621273860908,Symmetric Protection
0.5693733914696488,0.4755939058499165,Symmetric Protection
0.559674508213879,0.44396911536279443,Symmetric Protection
0.5715880357088857,0.45007995017877994,Symmetric Protection
0.4935671904886094,0.5247932091180117,Symmetric Protection
0.5111548190183473,0.5381088711351378,Symmetric Protection
0.5292504841248079,0.5125801520181574,Symmetric Protection
0.4892363753029233,0.5287670822709044,Symmetric Protection
0.4858008345840642,0.501504846847187,Symmetric Protection
0.5585279283980205,0.48979308360523344,Symmetric Protection
0.567220699056001,0.4947559688574273,Symmetric Protection
0.5680846310522469,0.4749642590433683,Symmetric Protection
0.5511971813826649,0.5233124820127087,Symmetric Protection
0.5167593837015494,0.5254282148602654,Symmetric Protection
0.5234745614051597,0.5144686629852624,Symmetric Protection
0.5410601913770733,0.5122266297427832,Symmetric Protection
0.47273530632209015,0.5415406073908923,Symmetric Protection
0.4450294529235142,0.5413932337304276,Symmetric Protection
0.609352054132152,0.4444010119717129,Symmetric Protection
0.6098405016845421,0.4575337891629382,Symmetric Protection
0.6209621658763009,0.4498737288338979,Symmetric Protection
0.587210449253479,0.44437438575250854,Symmetric Protection
0.5417862421787193,0.48668106757617774,Symmetric Protection
0.5288558625923792,0.4991066881816061,Symmetric Protection
0.46920662434504257,0.5640883418959364,Symmetric Protection
0.4730805157037038,0.5649888031315643,Symmetric Protection
0.4869648906540658,0.55240187885944525,Symmetric Protection
0.48826776311936537,0.5383452244565669,Symmetric Protection
0.5435966745800684,0.48860499291228493,Symmetric Protection
0.5370001340982635,0.5022429945662893,Symmetric Protection
0.4868104396152226,0.5161495535405359,Symmetric Protection
0.596972274706454,0.46458431889700336,Symmetric Protection
0.5728956459159632,0.4666097711515951,Symmetric Protection
0.5654955056107934,0.46703744672272085,Symmetric Protection
0.5718951057848599,0.45031552026423594,Symmetric Protection
0.5685659743809496,0.4622718738173671,Symmetric Protection
0.5054014587993911,0.5100232813330462,Symmetric Protection
0.5161573553786278,0.49915151622824794,Symmetric Protection
0.5483833493384643,0.4757463573304599,Symmetric Protection
0.5134339474717786,0.5218418946624529,Symmetric Protection
0.48899102054074584,0.5395069054623381,Symmetric Protection
0.5195403217110582,0.4954270927659577,Symmetric Protection
0.5363877599799663,0.47024441758544205,Symmetric Protection
0.550375833476964,0.5108356218579791,Symmetric Protection
0.5670509103780477,0.5021267245066243,Symmetric Protection
0.4993688710101698,0.5200995097306448,Symmetric Protection
0.5396407938966681,0.4917349056073262,Symmetric Protection
0.5396407938966681,0.4917349056073262,Symmetric Protection
0.5183073844945656,0.4745205636132239,Symmetric Protection
0.506869521363503,0.5261286158407396,Symmetric Protection
0.48962000489597235,0.5142664437524203,Symmetric Protection
0.5511387754591449,0.5307050139735965,Symmetric Protection
0.5441244599952535,0.5330362066859231,Symmetric Protection
0.5112829826132625,0.5008323086800213,Symmetric Protection
0.5141800293768134,0.4997035107026348,Symmetric Protection
0.5057477261400094,0.49919545912290525,Symmetric Protection
0.545267133258767,0.5003766500868704,Symmetric Protection
0.5123332494842175,0.5244240401827609,Symmetric Protection
0.515074426326449,0.5105311835115406,Symmetric Protection
0.5742371496999419,0.43667245789011266,Symmetric Protection
0.577607542235493,0.432930340724483,Symmetric Protection
0.5848003714687314,0.442847200207184,Symmetric Protection
0.43759417719616933,0.5758897201007915,Symmetric Protection
0.4622916877045922,0.5442392755020083,Symmetric Protection
0.46108779344945183,0.5441696571847165,Symmetric Protection
0.46487174259700265,0.5460334757859296,Symmetric Protection
0.5739517467270823,0.4793200313388169,Symmetric Protection
0.5264962592998473,0.4887330555528152,Symmetric Protection
0.5255730406986805,0.5066267067899506,Symmetric Protection
0.5221410488760356,0.4906978546771089,Symmetric Protection
0.5184853235449607,0.4879919586477371,Symmetric Protection
0.516049146735476,0.5151539518813582,Symmetric Protection
0.5019747296289592,0.512846680187134,Symmetric Protection
0.5156192176684792,0.48487597239274866,Symmetric Protection
0.5150813628523239,0.5422761737653973,Symmetric Protection
0.5279810495196473,0.4787208554490505,Symmetric Protection
0.5057969132726879,0.4926973744944392,Symmetric Protection
0.4963523282190822,0.5108522571394261,Symmetric Protection
0.477306299302423,0.5249413257519778,Symmetric Protection
0.4842596816766301,0.5272070844163568,Symmetric Protection
0.5524909244034434,0.49191508804737827,Symmetric Protection
0.5529302766588242,0.4863564832010084,Symmetric Protection
0.536897684021449,0.47813832819509966,Symmetric Protection
0.5468027381746899,0.4948212945886199,Symmetric Protection
0.5482369131236631,0.48852968501738087,Symmetric Protection
0.5604362601605063,0.47643721797823885,Symmetric Protection
0.5652866815263854,0.4768137471355847,Symmetric Protection
0.5743957985704763,0.47764330467409816,Symmetric Protection
0.5788451213124383,0.48588446447045297,Symmetric Protection
0.5799802422823803,0.48108145522160844,Symmetric Protection
0.5395290447754734,0.49977448208984676,Symmetric Protection
0.5287208970529921,0.4763007810762568,Symmetric Protection
0.5466457402822356,0.4821089611377757,Symmetric Protection
0.5515193548561368,0.4705721681398,Symmetric Protection
0.5461969713814385,0.48221232193340857,Symmetric Protection
0.4739496879942394,0.5340581842596656,Symmetric Protection
0.47028642836714324,0.5333420522872413,Symmetric Protection
0.5068522678121379,0.5298199455668018,Symmetric Protection
0.544783629074123,0.4790393756410319,Symmetric Protection
0.541336258939265,0.47448088712150355,Symmetric Protection
0.5432982690817164,0.47454592483918295,Symmetric Protection
0.5114876061682003,0.5127610992406351,Symmetric Protection
0.5131808616626191,0.504895747912205,Symmetric Protection
0.5329399171893493,0.49100745026602655,Symmetric Protection
0.5115709280786406,0.4941620958985519,Symmetric Protection
0.527841369990794,0.5036007383141046,Symmetric Protection
0.4914607894623327,0.535258692780264,Symmetric Protection
0.49722292020171793,0.5269651717662946,Symmetric Protection
0.4987231536358102,0.5304802651403159,Symmetric Protection
0.5410490810420211,0.49296339710002884,Symmetric Protection
0.5448518034638687,0.5005954338002936,Symmetric Protection
0.5138561337806504,0.525812144608153,Symmetric Protection
0.5172247590650628,0.5298946083940135,Symmetric Protection
0.5381257816582259,0.4804857039953462,Symmetric Protection
0.5412014599997268,0.4748478934847046,Symmetric Protection
0.5851059044098385,0.46156121317653503,Symmetric Protection
0.5671033104215027,0.46523171435973987,Symmetric Protection
0.5676795133137037,0.4697954935147067,Symmetric Protection
0.5692428738309818,0.4582937995550167,Symmetric Protection
0.5656358741390635,0.4509758702787375,Symmetric Protection
0.5709119348057171,0.45763494709547253,Symmetric Protection
0.5561094826752043,0.45912992530390634,Symmetric Protection
0.5865819428384893,0.4794779385079046,Symmetric Protection
0.5865603450663918,0.47734867607053966,Symmetric Protection
0.5526891629811687,0.502157659061144,Symmetric Protection
0.5403255862918106,0.49387686449110535,Symmetric Protection
0.5425770556647823,0.4937920649263687,Symmetric Protection
0.5990427799734581,0.454148621926695,Symmetric Protection
0.5604317751563224,0.4778755484121241,Symmetric Protection
0.5755144158346276,0.48330107542434697,Symmetric Protection
0.526102404408427,0.5267986950940358,Symmetric Protection
0.5066240201571468,0.5148149867423532,Symmetric Protection
0.5077016170904868,0.520504571533574,Symmetric Protection
0.5219135214659997,0.5255093976378555,Symmetric Protection
0.5266636534124333,0.5237832163361588,Symmetric Protection
0.5232515683636352,0.5598573946080767,Symmetric Protection
0.526472054783452,0.522276203464395,Symmetric Protection
0.4905080861108471,0.4997184885852099,Symmetric Protection
0.4796156001350838,0.5188393928772113,Symmetric Protection
0.4850130576840328,0.522310105832275,Symmetric Protection
0.5223699362305886,0.4983246305934867,Symmetric Protection
0.5173469563552636,0.5132908311897436,Symmetric Protection
0.5162693323547206,0.510213146748087,Symmetric Protection
0.5137040674202845,0.5368505314890217,Symmetric Protection
0.508042294598834,0.5076396446085527,Symmetric Protection
0.4961075300533877,0.49785928574499366,Symmetric Protection
0.5035008155446603,0.4957203949997068,Symmetric Protection
0.5175976834494138,0.5313484726495499,Symmetric Protection
0.5046412634173554,0.5358750799632734,Symmetric Protection
0.472835541558513,0.567357095594668,Symmetric Protection
0.5577746532984339,0.5097665458043575,Symmetric Protection
0.5468465417026473,0.4837138027498391,Symmetric Protection
0.5656599102678662,0.4903961334062212,Symmetric Protection
0.5291465870513303,0.501187938059044,Symmetric Protection
0.5054602855730971,0.4922121372063657,Symmetric Protection
0.5084400851695907,0.5073010046797394,Symmetric Protection
0.5345612058498251,0.5125414053841605,Symmetric Protection
0.5236931032961752,0.5263061855178836,Symmetric Protection
0.5427390029070573,0.5238099543249094,Symmetric Protection
0.49286327950940356,0.5355579487404605,Symmetric Protection
0.4947439695721024,0.5250850695016042,Symmetric Protection
0.5394293834611396,0.5023060244208629,Symmetric Protection
0.5410902226851804,0.49917618092911203,Symmetric Protection
0.5423749930923153,0.4991055133120008,Symmetric Protection
0.5357896549342329,0.48952648607896043,Symmetric Protection
0.5408274061651086,0.4802535623530308,Symmetric Protection
0.5374710436255861,0.47734766155657055,Symmetric Protection
0.5415680104499607,0.49908663564316513,Symmetric Protection
0.48600462030720376,0.5135999195827203,Symmetric Protection
0.5189812513401636,0.4930869869185981,Symmetric Protection
0.5250451956545124,0.5047049186404412,Symmetric Protection
0.5171364474504653,0.4972036560670563,Symmetric Protection
0.5107415480505133,0.5070095552598729,Symmetric Protection
0.5150757042387678,0.5025038777202964,Symmetric Protection
0.5084818476459165,0.49775909580160194,Symmetric Protection
0.5223295463025168,0.5045082774743559,Symmetric Protection
0.5255769440217228,0.48414336989379053,Symmetric Protection
0.5031158100192511,0.47434773277920017,Symmetric Protection
0.510860887142375,0.48256697327959336,Symmetric Protection
0.5413610657757657,0.5152245414260161,Symmetric Protection
0.5101028564368891,0.5086505321079977,Symmetric Protection
0.520973690487735,0.5217961795633492,Symmetric Protection
0.4806930408177294,0.5211997936229632,Symmetric Protection
0.4774878457318357,0.5333235502718882,Symmetric Protection
0.498117429214349,0.5301784530526249,Symmetric Protection
0.511833200921428,0.48678517489154116,Symmetric Protection
0.48064240346052395,0.5507260192528056,Symmetric Protection
0.5524693161662493,0.5055356214932263,Symmetric Protection
0.5247209122337342,0.5038718875416113,Symmetric Protection
0.540332076616634,0.4983797491487587,Symmetric Protection
0.5659938051613872,0.46663045740914627,Symmetric Protection
0.5720861583077624,0.46258058953147946,Symmetric Protection
0.5663770291967184,0.4491094004382396,Symmetric Protection
0.49435321238082136,0.5130876604037118,Symmetric Protection
0.5018200788719794,0.5265340924305757,Symmetric Protection
0.5040392382982455,0.5010424335863839,Symmetric Protection
0.5188009637183963,0.5052305921224263,Symmetric Protection
0.50796643811276,0.48807289765831996,Symmetric Protection
0.5124865872408556,0.4846249293142989,Symmetric Protection
0.5869931870504503,0.45575867691022204,Symmetric Protection
0.5827276044120355,0.4480262387561767,Symmetric Protection
0.5880568177366169,0.44587053924488707,Symmetric Protection
0.5899013684898898,0.46320961019637025,Symmetric Protection
0.5665311268074608,0.48436119370068875,Symmetric Protection
0.4953372799820875,0.5358738733548641,Symmetric Protection
0.5264058302389488,0.4785152829478641,Symmetric Protection
0.5201377530145125,0.5019266998998084,Symmetric Protection
0.4882141166132509,0.5480428183850992,Symmetric Protection
0.4713164068859791,0.5297709119164602,Symmetric Protection
0.5500422939892204,0.5051988703658747,Symmetric Protection
0.5591219389362089,0.5001781018070731,Symmetric Protection
0.5034207192578822,0.5162936415874644,Symmetric Protection
0.5195860261583,0.5084418545674837,Symmetric Protection
0.4927045334584845,0.5031828783961626,Symmetric Protection
0.5250908601027683,0.5244159422396204,Symmetric Protection
0.5118464590275883,0.5190162679799397,Symmetric Protection
0.5000386165656722,0.5178272561296233,Symmetric Protection
0.4987710687233124,0.48620331159761465,Symmetric Protection
0.46411909010043156,0.5546282108937634,Symmetric Protection
0.4645372278204379,0.547376384958255,Symmetric Protection
0.4706506535697446,0.5475440158233811,Symmetric Protection
0.48005409832659707,0.5476604321308568,Symmetric Protection
0.4724756872375979,0.5463411883746717,Symmetric Protection
0.5081798649468202,0.5305606769427457,Symmetric Protection
0.48294621402315663,0.5433244977215503,Symmetric Protection
0.4796302418499761,0.5403919608694536,Symmetric Protection
0.5091763644355259,0.5287182676636555,Symmetric Protection
0.5496119389000457,0.46813564852740625,Symmetric Protection
0.5289225178704665,0.46448905909512256,Symmetric Protection
0.4821315149325787,0.5129289489694688,Symmetric Protection
0.4978147177575634,0.527294274889643,Symmetric Protection
0.4950426892602883,0.528233082560401,Symmetric Protection
0.5250063102102767,0.49849301758290865,Symmetric Protection
0.523613295964691,0.49354273021265727,Symmetric Protection
0.5540911266756984,0.49683380894710627,Symmetric Protection
0.5553009727731298,0.5051235991632886,Symmetric Protection
0.5513759371578026,0.493945419912821,Symmetric Protection
0.5523114754442118,0.49803778727669223,Symmetric Protection
0.5415633366633433,0.4790127277527454,Symmetric Protection
0.5019755061452048,0.5434965771389861,Symmetric Protection
0.535738673122504,0.5261101955883866,Symmetric Protection
0.5609976840195403,0.5347888925300017,Symmetric Protection
0.5551491818622967,0.5137188059620316,Symmetric Protection
0.5554167641533903,0.5150759243947782,Symmetric Protection
0.5506797608491345,0.48230778021859677,Symmetric Protection
0.5248385071954221,0.5014894074280487,Symmetric Protection
0.5156804008835849,0.4982207023734504,Symmetric Protection
0.5165013388857764,0.5023456781708314,Symmetric Protection
0.5082682902486627,0.5232265831890371,Symmetric Protection
0.549983504821343,0.4650330105715831,Symmetric Protection
0.5158912206205598,0.5024621828613146,Symmetric Protection
0.515059724649975,0.513061282455005,Symmetric Protection
0.5437729267986795,0.47084184120023764,Symmetric Protection
0.5194999278492571,0.5204635654805192,Symmetric Protection
0.5079809667957605,0.515588842405315,Symmetric Protection
0.5233664905041746,0.5113530042639338,Symmetric Protection
0.5016742087898209,0.5519297461917851,Symmetric Protection
0.5070753366018194,0.509184570517036,Symmetric Protection
0.5111402840085855,0.5087366836480368,Symmetric Protection
0.4983139318932536,0.5220981527840088,Symmetric Protection
0.4987886156268946,0.5224393443491742,Symmetric Protection
0.511341247041565,0.5297902508271374,Symmetric Protection
0.5023187966867584,0.523538606230718,Symmetric Protection
0.5648175541038222,0.4716045617483284,Symmetric Protection
0.6129984067769686,0.4325265971872453,Symmetric Protection
0.616103031176092,0.43273124063560775,Symmetric Protection
0.6215019781281858,0.43198050725881676,Symmetric Protection
0.5973497939567969,0.43445192895109214,Symmetric Protection
0.6141595080745439,0.407558461191683,Symmetric Protection
0.6256930486277952,0.43951889218346346,Symmetric Protection
0.5573802650100772,0.4551449632110022,Symmetric Protection
0.5588642112652216,0.44718643054051993,Symmetric Protection
0.4897314873094821,0.5693255808106041,Symmetric Protection
0.5374804367046092,0.5233426607020822,Symmetric Protection
0.5220644471372096,0.5325535844585101,Symmetric Protection
0.532422568075166,0.5151612116361073,Symmetric Protection
0.469154539902427,0.521765392913189,Symmetric Protection
0.5056056371326079,0.4969861704136307,Symmetric Protection
0.5033048122005311,0.5125789851716958,Symmetric Protection
0.5454286413825108,0.4969651199608289,Symmetric Protection
0.5486993987360294,0.49063809783690815,Symmetric Protection
0.5509056252445824,0.5080573798705426,Symmetric Protection
0.5004282648897871,0.5029013491212424,Symmetric Protection
0.5041066929494193,0.5365651566844127,Symmetric Protection
0.5114010839890292,0.5608797784908094,Symmetric Protection
0.5175979745910435,0.5283409903524726,Symmetric Protection
0.5258036786889021,0.5286263101001051,Symmetric Protection
0.5116872056270036,0.5322917171485562,Symmetric Protection
0.5170595192308248,0.5094032067810347,Symmetric Protection
0.5084700825961749,0.504982437141811,Symmetric Protection
0.5034439892735151,0.49972780654756005,Symmetric Protection
0.49536392284107233,0.49913216634601937,Symmetric Protection
0.533631139049102,0.5206288932941663,Symmetric Protection
0.5629992224469366,0.5053706690488914,Symmetric Protection
0.552683275817715,0.49186042425834725,Symmetric Protection
0.5638945261317142,0.5024511221885396,Symmetric Protection
0.562908559716837,0.4976435069337068,Symmetric Protection
0.4603721160220038,0.5164575908399536,Symmetric Protection
0.44422135725705936,0.5585017622016749,Symmetric Protection
0.4491737326365887,0.5481753858633225,Symmetric Protection
0.4593706494578946,0.5469336043601294,Symmetric Protection
0.48711349120179664,0.5502302141164307,Symmetric Protection
0.46709659158683287,0.5491859945403195,Symmetric Protection
0.49648522759632313,0.5280143562908439,Symmetric Protection
0.47708902583901047,0.5367107928501135,Symmetric Protection
0.49386108926764977,0.5287379782512172,Symmetric Protection
0.5521209563977746,0.5145889278657338,Symmetric Protection
0.5245989226381229,0.5358835399393368,Symmetric Protection
0.5236910459706253,0.5190462052284686,Symmetric Protection
0.536787016805184,0.5434306173323443,Symmetric Protection
0.5415842181199979,0.5194393635806963,Symmetric Protection
0.49904677617881227,0.5083156491400813,Symmetric Protection
0.5171625840245325,0.517958862841928,Symmetric Protection
0.495495530518469,0.5397428404729014,Symmetric Protection
0.4739658917302877,0.5300462743613416,Symmetric Protection
0.507415008561865,0.48663401628981146,Symmetric Protection
0.5085767221828378,0.48797075010797863,Symmetric Protection
0.5303700193325608,0.47696978013923125,Symmetric Protection
0.5173588673382368,0.4890797198952826,Symmetric Protection
0.4879369069186807,0.5546744088487371,Symmetric Protection
0.5246890259773106,0.48641432352832537,Symmetric Protection
0.5402834733567525,0.4828556812593737,Symmetric Protection
0.5098483651911037,0.5365768813985817,Symmetric Protection
0.5620889722181508,0.47154015047202247,Symmetric Protection
0.5758901991966554,0.4615613189162075,Symmetric Protection
0.5562964210997211,0.45664571695150713,Symmetric Protection
0.5746020013501286,0.4602869781375956,Symmetric Protection
0.5131498382073265,0.5199853170779623,Symmetric Protection
0.4519200498547471,0.5629021771337446,Symmetric Protection
0.45553051332802497,0.5524068684699788,Symmetric Protection
0.46675188898576697,0.5520181055210623,Symmetric Protection
0.4653330000559049,0.5556012034689378,Symmetric Protection
0.4719725814556857,0.5494920711947695,Symmetric Protection
0.5080219796473551,0.5000791845498155,Symmetric Protection
0.49199869568292026,0.500529992092412,Symmetric Protection
0.5291773211669006,0.48028048207526924,Symmetric Protection
0.5468516220145089,0.4943129484574597,Symmetric Protection
0.5068582610983257,0.5102870615322502,Symmetric Protection
0.5416054319410165,0.47127589628031513,Symmetric Protection
0.540830309290743,0.4699610220036373,Symmetric Protection
0.5394275238208656,0.4851074705656344,Symmetric Protection
0.5355530696970058,0.4915447389256328,Symmetric Protection
0.5261584522840862,0.48920153626661556,Symmetric Protection
0.5070601743771622,0.48472992791878866,Symmetric Protection
0.5118937547135034,0.47281865672806567,Symmetric Protection
0.5113300987489907,0.5048120587174407,Symmetric Protection
0.529258421319539,0.5198424669002633,Symmetric Protection
0.5074709349481773,0.5067137989109913,Symmetric Protection
0.5204857878706989,0.49514947216124333,Symmetric Protection
0.5365808897990604,0.48022883140337924,Symmetric Protection
0.5079346779899431,0.5310538452156264,Symmetric Protection
0.5538063166729468,0.45992320100192413,Symmetric Protection
0.5816590043421196,0.453682150968998,Symmetric Protection
0.5506274124108159,0.4712391977532766,Symmetric Protection
0.5344023703235139,0.4782517615065073,Symmetric Protection
0.5503027063834579,0.46276510176731167,Symmetric Protection
0.562699371047389,0.46823161829909327,Symmetric Protection
0.5483377652231556,0.45839719894183106,Symmetric Protection
0.5547671203021965,0.47771538955616766,Symmetric Protection
0.540876730865409,0.4689195506443569,Symmetric Protection
0.567340168186463,0.4592838350176642,Symmetric Protection
0.5423932886100616,0.45175506161503043,Symmetric Protection
0.5705219917810203,0.4567959742598907,Symmetric Protection
0.5990260537096436,0.44147586795810945,Symmetric Protection
0.5861165590505427,0.47439525256465265,Symmetric Protection
0.5273156599462805,0.502753791878502,Symmetric Protection
0.5283176092064333,0.48304274434041067,Symmetric Protection
0.5262360868024915,0.47851491442387467,Symmetric Protection
0.5309909317466371,0.4895566146198596,Symmetric Protection
0.5424579663882563,0.49784037319452495,Symmetric Protection
0.5151648856655995,0.5068131952117688,Symmetric Protection
0.5694591831955194,0.46312570806543274,Symmetric Protection
0.5424969429982055,0.4861444078003101,Symmetric Protection
0.5523052696526619,0.4757385605560541,Symmetric Protection
0.6004792179697085,0.47311199827821687,Symmetric Protection
0.5954354895345423,0.4630205750101286,Symmetric Protection
0.6180042695697323,0.4643859387054053,Symmetric Protection
0.607104389510168,0.44350406760599215,Symmetric Protection
0.5824123377351419,0.44490472421247296,Symmetric Protection
0.4583075679000671,0.5686394379120114,Symmetric Protection
0.4977741103601818,0.5340131916889831,Symmetric Protection
0.5233571832970301,0.5032955937011085,Symmetric Protection
0.4916426465331315,0.5367038352819197,Symmetric Protection
0.502922659692609,0.5308968300571638,Symmetric Protection
0.5022516565743731,0.5076753512607408,Symmetric Protection
0.49997729569898436,0.5115559991201628,Symmetric Protection
0.5709234933768547,0.48832220804640764,Symmetric Protection
0.5157817782025357,0.4706829372687832,Symmetric Protection
0.5480660392488699,0.4849843178884071,Symmetric Protection
0.5347398466322858,0.482576163280428,Symmetric Protection
0.524940862387195,0.4932046476804257,Symmetric Protection
0.5139103668248346,0.48841824458103167,Symmetric Protection
0.5523516393682678,0.47544780019476707,Symmetric Protection
0.5495971833669869,0.47574009678975304,Symmetric Protection
0.5560089193832783,0.5137533517642171,Symmetric Protection
0.5225936897445356,0.5244684246653554,Symmetric Protection
0.5315727630497619,0.47072121946634343,Symmetric Protection
0.5451711406715879,0.4758636045834267,Symmetric Protection
0.5062936255967424,0.5073840192130065,Symmetric Protection
0.5230669766347281,0.49866239866038037,Symmetric Protection
0.515494079107679,0.506374252925634,Symmetric Protection
0.52394005421154,0.510744661810833,Symmetric Protection
0.5170252202584715,0.5097279186844864,Symmetric Protection
0.515851956428267,0.5063838507531293,Symmetric Protection
0.5240388434645619,0.4954982364245965,Symmetric Protection
